"LIMIT_BAL","SEX","EDU_GRAD_SCHOOL","EDU_UNIVERSITY","EDU_HIGH_SCHOOL","EDU_OTHER","MARITAL_MARRIED","MARITAL_SINGLE","MARITAL_OTHER","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","DELTA_1","DELTA_2","DELTA_3","DELTA_4","DELTA_5","DELTA_6","default payment next month"
210000,0,0,0,1,0,0,1,0,32,0,0,0,0,0,0,100290,100661,105462,65537,67916,70425,0
360000,1,1,0,0,0,1,0,0,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
120000,1,0,1,0,0,1,0,0,37,0,0,0,0,0,0,76218,51036,-3778,70361,72029,58533,0
170000,0,1,0,0,0,0,1,0,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
20000,0,0,0,1,0,0,1,0,55,-1,3,2,0,0,-1,3413,3206,2250,1500,-900,1650,0
80000,0,0,1,0,0,1,0,0,25,0,0,0,0,0,0,73499,78040,47377,47759,47912,49204,0
200000,1,0,1,0,0,1,0,0,43,-1,-1,-1,-1,-1,-1,-364,1923,-2365,-805,1190,-1117,0
150000,1,1,0,0,0,0,1,0,32,0,0,0,0,2,2,33598,34488,32310,38104,35171,33001,0
110000,1,0,0,1,0,1,0,0,44,0,0,0,0,0,0,-54083,67885,64973,62004,63535,65501,1
180000,1,0,1,0,0,0,1,0,26,-1,-1,-1,0,-1,-1,0,-4858,5243,3387,313,-3046,0
520000,1,0,0,1,0,1,0,0,41,-2,-2,-1,0,0,0,4594,-412824,371425,373184,381445,387089,0
20000,0,0,0,1,0,1,0,0,44,2,2,2,2,0,0,11436,10243,15428,14033,14644,15236,1
180000,1,0,1,0,0,0,1,0,44,-1,-1,-1,-1,-1,-1,-1,249,0,-160,160,0,0
30000,0,0,0,1,0,1,0,0,36,-1,-1,-1,-1,0,-1,-365,1165,-390,780,0,390,0
380000,1,1,0,0,0,1,0,0,31,0,0,0,0,2,0,214905,216515,212387,197959,186710,191300,0
160000,1,1,0,0,0,0,1,0,42,-1,-1,-2,-2,-2,-2,4980,0,0,0,0,0,0
220000,0,1,0,0,0,0,1,0,32,-1,-1,-1,0,0,-1,17399,-316,316,632,0,-316,0
250000,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,119442,88302,89434,90002,88826,83001,0
330000,0,1,0,0,0,1,0,0,53,1,-2,-1,-1,-1,0,-886,-2883,-10259,-4103,5455,9577,0
50000,0,0,1,0,0,0,1,0,26,2,0,0,0,0,0,-276,47092,49089,24816,24369,26264,0
340000,1,1,0,0,0,0,1,0,35,-1,-1,0,0,0,0,-15420,-14096,24852,-8029,61011,28472,0
180000,1,0,1,0,0,1,0,0,41,0,0,0,0,0,0,94901,98059,92962,92846,91549,90481,0
30000,0,1,0,0,0,0,1,0,35,0,0,0,0,0,0,24974,26805,27431,24865,24956,26425,1
10000,0,0,0,1,0,0,1,0,45,1,2,2,2,0,0,9503,4928,9407,7126,8338,8704,0
120000,1,0,1,0,0,1,0,0,37,-1,-1,-1,-1,-1,-1,0,0,-2311,-540,2851,-199,0
250000,1,0,1,0,0,0,1,0,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
200000,1,1,0,0,0,0,1,0,39,-1,-1,0,0,-1,-1,-13744,14997,13022,2256,3740,-1251,0
500000,1,1,0,0,0,0,1,0,32,0,0,0,0,0,0,286334,292036,296237,300769,306647,314369,1
90000,1,1,0,0,0,0,1,0,29,1,2,0,0,0,0,9370,7578,9717,9821,10033,10221,1
80000,0,0,0,1,0,0,1,0,38,0,0,0,0,0,0,6323,7123,9656,9474,10117,15899,0
740000,1,0,1,0,0,1,0,0,35,2,-1,-1,-1,-1,-1,-7269,6667,-14277,6701,-16608,18446,1
300000,0,1,0,0,0,0,1,0,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
210000,0,0,0,1,0,1,0,0,44,-2,-2,-2,-2,-2,-2,725,-50,-1490,-40,-314,1164,0
230000,0,1,0,0,0,1,0,0,37,-1,-1,-1,-1,-1,-1,-27478,24689,-88,-1920,-10262,17465,0
270000,0,0,0,1,0,0,1,0,51,0,0,0,0,0,0,149479,97616,104562,5102,-56259,62672,0
270000,1,1,0,0,0,0,1,0,32,0,0,0,0,0,0,51914,50423,54575,56119,31834,30723,0
180000,1,1,0,0,0,0,1,0,30,-2,-1,-1,-1,-1,-1,-2647,1912,-1679,2158,-3602,3583,0
280000,1,0,1,0,0,0,1,0,30,-1,-1,-1,0,0,-1,1478,-12359,1274,21186,-2644,9970,0
50000,0,0,1,0,0,0,1,0,46,0,0,0,0,0,0,27517,24989,21083,12154,15784,14252,0
20000,1,0,1,0,0,0,1,0,26,2,2,2,0,0,0,17417,20018,18784,18558,19308,19308,1
170000,1,0,0,1,0,1,0,0,54,0,0,0,0,0,0,132191,129977,123585,121013,120635,121093,0
300000,1,0,1,0,0,1,0,0,39,0,0,0,0,0,0,139353,142423,147150,119606,101092,103035,0
20000,0,0,1,0,0,1,0,0,50,1,2,0,0,2,0,1065,-325,285,1895,1340,500,1
110000,1,0,1,0,0,0,1,0,31,2,0,0,0,0,2,-28,-215,3496,5496,9298,-90325,1
80000,0,0,1,0,0,1,0,0,54,1,3,2,2,2,0,46372,47270,43025,48457,46153,47282,0
80000,1,1,0,0,0,0,1,0,23,0,0,0,0,0,0,67065,64504,59080,47950,28143,28074,0
60000,1,0,1,0,0,1,0,0,48,0,0,0,-1,0,0,51498,58084,14395,18754,16430,16412,0
30000,0,0,1,0,0,0,1,0,27,0,0,0,0,0,0,17681,15998,13793,14566,14214,14413,0
40000,0,1,0,0,0,0,1,0,26,0,0,2,2,2,0,29723,12210,-5631,22949,8188,9306,0
180000,1,0,0,1,0,1,0,0,43,1,-1,-1,-1,-1,-1,-2602,2104,0,-1337,-8165,10957,1
290000,0,0,1,0,0,1,0,0,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
50000,1,1,0,0,0,0,1,0,26,3,2,2,2,2,0,26356,24969,27348,27868,25802,26671,1
150000,1,1,0,0,0,0,1,0,32,-1,-1,0,0,0,-1,-12382,13015,7972,15183,9106,-4615,0
50000,0,0,1,0,0,1,0,0,41,0,0,0,0,-1,0,48165,49756,49443,-18345,17644,17510,0
20000,0,0,1,0,0,1,0,0,36,0,0,0,0,0,0,18971,20337,20326,19260,14198,12501,0
180000,1,1,0,0,0,0,1,0,28,2,2,2,2,2,2,150845,155695,157520,159404,162875,166101,0
360000,0,1,0,0,0,0,1,0,30,-1,-1,-1,-1,-1,-1,26309,1557,670,-696,-2551,-48,0
90000,1,0,0,1,0,1,0,0,33,0,0,0,0,0,0,83760,82471,84235,81411,81388,82684,1
450000,0,1,0,0,0,1,0,0,48,-2,-2,-2,-2,-2,-2,-59253,42759,15337,1122,7589,-75557,0
140000,0,1,0,0,0,0,1,0,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
400000,1,1,0,0,0,0,1,0,27,-1,-1,-1,-1,-1,-1,2265,0,-27500,426,-430,-3074,0
50000,1,0,1,0,0,1,0,0,30,-1,2,-1,-1,-1,-1,4959,-5601,-2289,-3706,6170,0,0
420000,1,0,1,0,0,1,0,0,50,0,0,0,0,0,0,389779,397684,228613,178995,236697,223353,0
390000,1,1,0,0,0,0,1,0,35,0,0,0,0,0,0,235197,234794,234361,234087,238613,231330,1
200000,1,0,1,0,0,1,0,0,40,-2,-2,-2,-2,-2,-2,6929,14910,8065,-3804,3121,566,0
130000,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,100524,103204,95784,67451,59524,54455,0
360000,1,1,0,0,0,0,1,0,36,-1,-1,-1,-1,-1,-1,-1635,1703,-137,0,-3150,3150,0
290000,0,0,1,0,0,1,0,0,46,0,0,0,0,0,0,188766,160533,166993,127747,130543,122187,0
120000,1,0,1,0,0,0,1,0,24,0,0,0,0,0,2,108136,109251,111415,103948,117567,121962,0
40000,1,1,0,0,0,0,1,0,24,0,0,0,0,2,0,33292,34339,33606,38687,35796,36681,1
500000,0,1,0,0,0,1,0,0,42,-2,-1,0,0,-2,-2,-26184,-14386,37439,-43050,45517,-96914,0
150000,1,1,0,0,0,1,0,0,36,-2,-2,-2,-2,-2,-2,-14517,24439,-42,1046,1664,-3666,0
240000,1,1,0,0,0,0,1,0,26,-1,2,-1,-1,0,-1,1597,-801,-930,3166,-1401,2836,1
80000,0,0,0,1,0,0,1,0,44,0,0,0,0,0,0,9151,9532,11330,10849,11049,11231,0
220000,1,1,0,0,0,1,0,0,48,-1,-1,-2,-2,-2,-2,127,2487,836,-1862,-278,-120,0
110000,1,1,0,0,0,1,0,0,31,-2,-2,-2,-2,-2,-1,0,0,0,-163,-63592,61755,0
220000,1,0,1,0,0,1,0,0,52,0,0,0,0,0,0,48385,36632,38237,34222,18055,-79922,0
100000,1,0,1,0,0,0,1,0,34,1,-2,-1,-1,-1,-1,0,-1531,-3355,-1799,1799,0,0
70000,1,0,0,1,0,1,0,0,42,0,0,0,0,0,0,3489,7372,10884,7688,6295,9147,0
50000,1,0,1,0,0,1,0,0,27,1,2,2,2,2,2,15345,12675,16696,14631,17380,16158,0
200000,1,1,0,0,0,0,1,0,32,-1,-1,-1,-1,-1,-1,-2159,6871,-8724,5795,-936,7696,0
220000,0,0,0,1,0,1,0,0,42,-1,-1,-1,-1,-1,-1,-540,825,-1230,-1997,-593,170,0
200000,1,0,0,1,0,1,0,0,42,2,0,0,0,0,0,195276,195698,193633,135901,139002,133713,0
350000,1,1,0,0,0,1,0,0,43,-1,-1,-1,0,-1,-1,2037,-11929,-28771,-51572,2442,4002,0
80000,1,0,0,1,0,0,1,0,24,2,0,0,0,0,0,56150,55367,46925,22709,16707,20044,0
50000,1,0,1,0,0,0,1,0,56,0,0,0,0,0,0,46616,32401,32853,21603,19027,19354,0
200000,0,1,0,0,0,0,1,0,32,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
60000,1,0,0,1,0,1,0,0,31,0,0,0,0,0,0,22347,15672,17243,15938,17092,5394,0
50000,0,0,0,1,0,1,0,0,49,0,0,0,-2,-2,-2,47780,51400,0,0,0,0,1
360000,1,1,0,0,0,0,1,0,33,-1,-1,-2,-1,-1,-2,7831,0,-764,764,-2844,625,0
30000,1,0,0,1,0,0,1,0,50,-1,-1,2,-1,-1,-2,-1682,1860,-170,1110,0,0,1
90000,1,0,1,0,0,0,1,0,32,2,3,2,3,2,2,74442,73233,75674,78800,71167,79269,0
200000,1,1,0,0,0,1,0,0,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,51,2,0,0,0,0,0,97524,93985,95282,97746,92644,93812,0
200000,1,0,0,1,0,0,1,0,49,0,0,2,0,0,0,178772,209034,196592,186888,185151,184855,0
300000,1,1,0,0,0,1,0,0,26,-1,-1,0,0,-1,-1,-666,698,3408,800,578,430,1
10000,0,0,0,1,0,1,0,0,30,0,0,3,2,0,0,5057,11267,10626,9803,9652,9335,0
400000,0,0,1,0,0,0,1,0,44,0,0,0,0,0,0,5686,6691,7203,7497,7488,7731,0
130000,1,0,0,1,0,1,0,0,34,1,2,2,2,2,0,120501,124388,126036,131858,120874,122988,1
180000,0,0,1,0,0,0,1,0,50,-1,-1,-1,-1,-1,0,760,-380,0,-776,1552,0,0
370000,1,0,0,1,0,0,1,0,27,0,0,0,0,0,0,-36588,153542,154885,154368,161091,118614,0
60000,1,1,0,0,0,0,1,0,46,0,0,0,0,0,2,27073,15385,19732,18196,23175,19224,0
210000,1,1,0,0,0,0,1,0,29,0,0,0,0,0,0,195131,192299,145946,-6478,135487,131876,0
70000,1,0,0,1,0,1,0,0,46,0,0,0,2,2,2,10082,10093,13891,11871,14654,13671,1
20000,1,1,0,0,0,0,1,0,33,1,3,3,2,2,2,15180,16635,16082,14129,16525,14606,0
200000,1,1,0,0,0,0,1,0,35,0,0,0,0,0,0,96549,84757,80399,81134,81236,26471,0
130000,1,0,1,0,0,1,0,0,30,0,0,0,0,0,-2,18996,16730,18456,20783,-290,-1680,0
120000,0,0,1,0,0,1,0,0,38,1,2,2,2,2,2,116344,105179,115804,86992,83581,61650,0
330000,1,1,0,0,0,1,0,0,34,0,0,-1,-1,0,0,16574,8647,-74274,84851,36005,21319,0
30000,1,0,0,1,0,1,0,0,54,2,2,2,0,0,2,19898,26400,24482,23755,27972,25074,1
480000,1,0,1,0,0,0,1,0,39,0,0,0,0,0,0,322904,464990,464042,390637,351027,337704,0
100000,0,1,0,0,0,0,1,0,39,-1,-1,-1,-1,-1,-1,181,-150,0,336,-425,1139,0
270000,1,1,0,0,0,1,0,0,43,-2,-2,-2,-2,-2,-2,183,0,0,-8186,7856,-12751,0
40000,1,0,0,1,0,1,0,0,55,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,1
180000,1,0,1,0,0,0,1,0,34,1,2,0,0,0,0,180373,168431,169241,170526,173526,173631,0
240000,0,0,1,0,0,0,1,0,25,2,0,0,0,0,0,172783,176988,159980,138777,107210,99757,1
210000,1,1,0,0,0,1,0,0,38,-1,-1,-1,-2,-2,-2,-8306,-2996,12761,-7422,7775,-13582,0
50000,1,0,1,0,0,0,1,0,23,1,-1,-1,2,2,0,-34358,23918,42803,44799,41575,42314,0
230000,1,0,0,1,0,1,0,0,44,-1,-1,-1,-1,-1,-1,-5129,2778,2290,0,8,-1530,0
50000,1,0,1,0,0,0,1,0,24,-1,-1,-2,-2,-2,-2,2675,0,0,0,0,0,1
250000,1,1,0,0,0,0,1,0,41,1,3,2,0,0,-1,4649,3954,3281,934,-12404,12871,0
120000,1,0,0,1,0,1,0,0,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
160000,0,0,1,0,0,1,0,0,35,-2,-2,-1,-1,-2,-2,-407,-4887,5571,1539,-1241,640,0
210000,0,0,1,0,0,1,0,0,29,-1,-1,-1,-1,-1,-1,-5030,844,-2672,1024,2,-2320,0
260000,1,1,0,0,0,0,1,0,29,0,0,0,0,0,0,196614,189733,182896,167075,154440,141891,0
310000,1,0,1,0,0,1,0,0,32,0,0,0,0,0,0,69491,72452,75736,77590,79453,79252,0
50000,1,0,0,1,0,1,0,0,42,0,0,0,0,0,0,43921,45508,43679,34169,45222,47865,1
360000,1,1,0,0,0,0,1,0,30,-2,-2,-2,-2,-2,-2,-416,768,398,-418,-1422,1840,0
50000,1,1,0,0,0,0,1,0,24,0,0,0,0,0,0,47307,46740,42618,28380,28867,29316,0
240000,0,0,1,0,0,1,0,0,44,0,0,0,0,0,0,191946,190893,198084,187800,175962,181496,0
500000,0,0,0,1,0,1,0,0,49,0,0,0,0,-2,-2,73057,69213,5793,-10204,-14256,-43031,0
150000,1,1,0,0,0,1,0,0,40,0,0,0,0,0,0,146880,141302,146634,141410,139012,145910,0
160000,1,0,1,0,0,1,0,0,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
410000,1,0,1,0,0,0,1,0,42,0,0,0,-1,-1,0,35867,32504,-6957,-117926,-30914,279383,0
50000,1,0,0,1,0,0,1,0,63,2,2,2,2,0,0,51432,46716,50866,45194,42232,48224,0
50000,0,0,0,1,0,0,1,0,38,0,0,0,0,0,0,45578,43647,39491,18720,18711,18859,0
170000,1,1,0,0,0,0,1,0,29,0,0,0,-1,0,0,105194,101991,-2516,15015,14343,33403,0
100000,1,1,0,0,0,0,1,0,47,0,0,-2,-2,-2,-2,22970,0,0,0,0,0,0
230000,0,1,0,0,0,1,0,0,46,2,2,2,2,2,0,184612,189039,192800,203018,193067,182633,1
20000,0,0,1,0,0,0,1,0,30,1,2,0,0,2,0,17819,15244,17438,19836,18390,18164,1
170000,1,1,0,0,0,1,0,0,50,-2,-2,-2,-2,-2,-2,-1314,3283,375,1295,-1292,-1349,0
160000,1,1,0,0,0,0,1,0,36,-1,3,2,-1,2,-1,598,598,-1281,1449,-1217,2133,1
400000,0,0,0,1,0,0,1,0,35,-1,-1,-1,-2,-2,-1,-9,101,-42,-42,-1142,-42,0
340000,1,1,0,0,0,0,1,0,29,0,0,0,0,0,0,79322,78122,72030,65097,63699,34540,0
90000,0,0,0,1,0,1,0,0,31,1,2,2,3,5,5,63276,46693,65670,82272,83401,79987,1
140000,1,1,0,0,0,0,1,0,32,-2,-1,0,0,0,0,-10626,9472,10579,7098,-66933,89728,0
280000,1,0,1,0,0,1,0,0,27,-2,-2,-2,-2,-2,-2,747,-5737,4815,815,-873,332,0
180000,1,0,1,0,0,1,0,0,40,-1,-1,-1,0,0,2,316,150,-6656,6522,6822,-166,0
500000,0,1,0,0,0,1,0,0,53,1,1,-1,0,-1,0,7196,-8628,4639,1946,-9146,-2459,0
360000,1,1,0,0,0,1,0,0,34,-2,-2,-2,-2,-2,-2,-6558,13784,-4456,6330,-200,-200,0
50000,0,1,0,0,0,0,1,0,23,0,0,0,0,0,0,6693,7872,9468,9056,9245,9455,0
220000,0,1,0,0,0,1,0,0,55,-1,-1,-2,-1,-1,-1,1782,0,-80737,75356,3149,-119721,0
500000,0,1,0,0,0,1,0,0,35,0,0,0,0,2,0,138995,112788,93580,104716,98725,90950,0
100000,0,0,1,0,0,0,1,0,41,-1,-1,-2,-2,-2,-2,780,0,0,0,0,0,0
20000,1,1,0,0,0,0,1,0,29,-1,-1,-2,-1,0,-1,3413,-802,-4282,1718,-593,331,1
80000,1,0,0,1,0,1,0,0,26,0,0,0,-1,0,0,71922,74882,29317,24870,19054,20116,0
160000,1,1,0,0,0,1,0,0,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
240000,0,0,1,0,0,1,0,0,39,1,-1,-1,-1,-1,-2,-1263,1263,-1693,1667,-300,-1742,0
450000,0,0,0,1,0,1,0,0,36,-1,-1,-2,-2,-2,-2,550,0,0,0,0,0,0
50000,0,0,0,1,0,0,1,0,39,0,-1,-1,2,0,0,33580,-50190,19009,17035,17364,17670,0
150000,0,0,1,0,0,1,0,0,37,0,0,0,0,0,0,26230,26945,27356,28777,31024,31395,1
290000,1,0,1,0,0,1,0,0,36,0,0,0,0,0,0,150736,122674,108298,79704,79792,81332,0
50000,1,0,1,0,0,0,1,0,22,0,0,0,-1,0,0,23616,835,3541,1411,2282,-1808,0
80000,0,0,0,1,0,1,0,0,38,-1,-1,2,2,-2,-1,-4371,1996,1260,0,-16640,16640,0
50000,0,0,1,0,0,0,1,0,45,3,2,3,2,4,3,21867,29133,24771,31208,30149,29375,1
50000,0,0,1,0,0,1,0,0,30,0,0,0,0,0,0,12888,13871,7122,6513,2920,5992,0
500000,0,0,1,0,0,1,0,0,42,0,0,0,0,0,0,64362,79656,83648,102515,98758,142589,0
500000,1,1,0,0,0,1,0,0,39,-2,-2,-2,-2,-2,-2,3220,-15040,-20458,15990,-1691,10305,1
200000,1,0,0,1,0,1,0,0,40,0,0,0,2,0,0,41600,36922,44318,29010,30271,31297,0
30000,1,0,0,1,0,1,0,0,22,2,2,0,0,0,0,30677,27936,28408,24668,24320,24685,0
80000,1,0,0,1,0,1,0,0,51,-2,-2,-2,-2,-2,-2,-1739,-12974,10921,3393,-306,1053,0
50000,1,1,0,0,0,1,0,0,50,1,2,0,0,0,0,50175,40500,46646,41051,40912,42383,0
50000,0,0,1,0,0,1,0,0,31,0,0,0,2,2,2,40159,39172,46450,41402,48677,45440,1
280000,1,0,1,0,0,0,1,0,38,0,0,0,0,0,0,90451,92008,95301,71324,71673,71160,0
260000,1,0,1,0,0,1,0,0,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
30000,1,0,1,0,0,0,1,0,22,1,-1,0,0,0,0,-22088,18632,20104,12795,10186,8849,0
210000,1,1,0,0,0,1,0,0,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
50000,1,0,1,0,0,1,0,0,31,0,0,0,2,0,0,42873,42946,48945,46494,47204,39658,1
20000,1,0,1,0,0,1,0,0,29,0,0,0,0,0,0,9430,10408,9462,9949,9799,9645,0
310000,1,1,0,0,0,1,0,0,47,0,0,2,0,0,0,113720,135970,116016,107214,97957,89805,0
100000,1,0,1,0,0,1,0,0,42,1,-2,-2,-1,-1,-1,0,0,-1054,-176,176,0,0
180000,1,0,1,0,0,0,1,0,36,0,0,0,0,0,2,154159,144458,148648,143484,166960,158012,1
100000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,13870,22472,8390,-133,-1935,17277,0
20000,0,0,1,0,0,0,1,0,25,-1,3,2,2,-2,-2,11657,11024,-8640,0,0,0,1
240000,1,0,1,0,0,0,1,0,46,0,0,0,0,0,0,122772,125714,132075,124205,139883,143643,0
200000,0,0,1,0,0,0,1,0,45,0,0,0,0,0,0,191796,185699,175344,147880,149359,152776,0
30000,1,0,1,0,0,0,1,0,24,-1,-1,2,0,0,-1,-60,1160,772,386,-16313,16305,0
500000,1,0,1,0,0,0,1,0,38,-1,-1,-1,-1,-1,-1,18410,-1449,1429,-121397,119214,-3853,0
230000,1,0,0,1,0,1,0,0,43,-2,-2,-2,-2,-2,-2,-1409,1532,560,0,0,0,0
110000,1,0,0,1,0,0,1,0,27,0,0,0,2,0,0,23686,25765,27864,15691,24096,19161,1
230000,1,1,0,0,0,0,1,0,34,1,-1,0,-1,-1,-1,-15183,-49046,64367,-9522,-27778,32458,0
80000,1,1,0,0,0,1,0,0,45,1,2,0,0,2,0,74081,69029,68809,78180,72831,75570,1
200000,1,1,0,0,0,1,0,0,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
80000,1,0,0,1,0,0,1,0,51,0,0,0,0,0,0,74499,74825,73790,78528,21567,23171,0
170000,0,0,1,0,0,1,0,0,30,0,0,0,0,0,0,143693,147424,144564,101858,101075,103358,0
120000,1,1,0,0,0,1,0,0,31,-1,-1,2,0,0,-2,-3856,4480,1880,2280,0,0,0
100000,1,1,0,0,0,1,0,0,45,1,-1,-1,-2,-2,-2,-5220,5220,0,0,0,0,1
210000,1,1,0,0,0,0,1,0,34,-1,-1,-1,-2,-1,-1,298628,2250,0,-692,-868,-278,0
300000,1,1,0,0,0,0,1,0,26,-1,-1,-1,-1,-1,-1,1907,1156,-2779,2912,657,-3412,0
70000,1,0,1,0,0,0,1,0,49,-1,-1,-1,0,-1,0,0,-382,764,-390,780,-599,0
30000,1,0,1,0,0,0,1,0,40,-1,-1,-2,-2,-1,-1,944,-764,-1202,-11230,2117,9579,0
30000,1,0,1,0,0,1,0,0,51,0,0,0,0,0,0,9669,10681,12435,12674,12947,13197,0
80000,1,0,1,0,0,1,0,0,30,0,0,0,0,0,0,79889,75622,74416,51338,51749,42526,0
180000,1,1,0,0,0,1,0,0,37,-1,-1,-1,-1,-1,-1,12975,7826,-16670,11974,-10086,14618,0
360000,1,1,0,0,0,1,0,0,28,0,0,0,0,0,-2,134207,183213,172030,117997,0,0,0
50000,0,0,1,0,0,1,0,0,46,0,0,0,0,0,0,46885,46293,32440,29389,25182,28412,0
170000,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,85103,83863,85793,88597,44700,45376,0
230000,1,0,1,0,0,1,0,0,40,-2,-2,-2,-2,-2,-2,0,0,-144,-81,225,0,0
500000,0,1,0,0,0,1,0,0,44,-1,-1,-1,-1,-1,-1,-10687,-14692,-533,13616,1827,311,0
30000,0,0,1,0,0,0,1,0,26,3,3,2,2,2,2,12894,11904,12408,9912,12707,13328,1
120000,0,1,0,0,0,0,1,0,31,-1,-1,-1,-1,-1,-1,0,0,783,-3583,-5718,2734,1
200000,0,1,0,0,0,0,1,0,38,-2,-2,-2,-2,-2,-2,3388,-1105,-812,-213,-5043,6609,1
60000,1,0,0,1,0,1,0,0,38,0,0,0,0,-1,-1,24719,23619,22768,12557,-310,-12928,0
140000,0,0,1,0,0,0,1,0,39,1,2,2,0,0,0,136673,146921,137084,136811,131431,123118,0
50000,0,0,0,1,0,0,1,0,44,0,0,0,0,0,-2,38151,36951,26984,29422,0,0,0
90000,1,0,1,0,0,1,0,0,35,-1,-1,-1,-1,-1,-1,2382,-1746,-21651,23717,-23059,24922,0
150000,1,1,0,0,0,0,1,0,28,-1,-1,-1,-2,-1,-1,-1407,2300,0,-2222,2222,0,0
250000,1,0,0,1,0,0,1,0,29,-2,-2,-1,-1,-1,-1,686,-947,-6438,2084,-42854,19355,0
100000,1,0,1,0,0,0,1,0,24,2,0,0,2,2,-1,15096,17486,21644,3209,-74405,78080,1
320000,0,1,0,0,0,1,0,0,43,-1,0,0,0,0,0,8625,23143,32159,31851,3105,-45,1
50000,0,0,0,1,0,0,1,0,31,0,0,0,0,0,0,48137,48352,15032,15258,11666,12224,0
90000,1,1,0,0,0,0,1,0,28,1,2,2,2,2,0,56889,45407,62428,62767,62579,64328,1
250000,0,0,1,0,0,0,1,0,42,0,0,0,0,0,0,203787,209035,214068,219051,224072,228879,0
120000,1,0,1,0,0,0,1,0,27,0,0,0,0,0,0,103686,98869,85809,63313,-93960,112061,0
140000,1,0,0,1,0,0,1,0,24,0,0,0,0,0,0,121624,121016,106616,71706,66278,54589,0
330000,1,1,0,0,0,0,1,0,34,-1,0,-1,0,0,0,-1300,-38445,24927,53430,44798,15324,0
500000,0,1,0,0,0,1,0,0,33,-1,-1,-1,0,0,-1,-1899,-1439,5239,5239,-1121,2381,0
30000,0,0,1,0,0,0,1,0,24,1,2,-1,-1,-1,-1,2706,871,0,0,0,-390,0
80000,0,1,0,0,0,1,0,0,41,2,2,2,2,2,2,75050,79956,80656,81357,83897,69159,1
320000,0,1,0,0,0,1,0,0,40,1,-1,-1,-1,-1,-1,-1191,-1802,2987,-2696,2670,-4,0
600000,0,0,1,0,0,1,0,0,50,0,0,0,0,0,0,216501,219853,228506,232099,237097,241665,1
200000,1,0,1,0,0,0,1,0,36,2,2,2,2,2,2,72308,78669,70495,76781,81533,74143,1
240000,1,0,1,0,0,0,1,0,39,1,2,0,0,0,0,228610,175982,145022,146787,148922,153113,0
30000,0,0,1,0,0,1,0,0,54,0,0,0,0,3,2,4502,6631,7784,12408,11335,12167,0
20000,0,0,1,0,0,0,1,0,33,0,0,-1,-1,-1,-1,13765,2221,3162,598,-1545,619,0
130000,1,1,0,0,0,0,1,0,32,0,0,0,0,0,2,124105,126414,92006,55608,62065,54842,0
190000,0,0,0,1,0,1,0,0,38,0,0,0,0,0,0,90921,93397,95789,98131,100491,102755,0
470000,1,1,0,0,0,1,0,0,46,0,0,0,2,0,0,39974,35277,54321,46932,41712,35537,0
50000,1,1,0,0,0,0,1,0,29,0,0,2,2,0,0,13183,15753,18446,17180,15634,18524,0
250000,1,0,1,0,0,1,0,0,33,0,0,0,0,0,0,2604,3216,4626,6014,4683,11360,0
500000,1,1,0,0,0,1,0,0,45,0,0,0,0,0,0,171576,194993,198501,210769,229634,229503,0
500000,0,1,0,0,0,0,1,0,28,2,0,0,0,0,0,208149,169995,164580,134477,-77349,90978,0
60000,1,1,0,0,0,0,1,0,25,0,0,0,0,0,0,14606,15340,17501,17348,12083,11754,0
20000,0,0,1,0,0,1,0,0,61,1,2,2,2,3,2,11752,13668,11058,15023,13960,13854,1
50000,0,0,1,0,0,1,0,0,50,1,1,-2,-2,-2,-2,31750,0,0,0,0,0,0
20000,0,0,1,0,0,1,0,0,45,2,2,0,0,0,0,21125,17538,18192,16459,35087,19274,1
140000,0,1,0,0,0,0,1,0,27,0,0,0,0,0,0,2845,9338,13619,13519,347,-1271,0
80000,1,0,1,0,0,1,0,0,53,0,0,0,0,0,0,29792,30809,32161,32781,33486,34134,0
110000,1,0,1,0,0,1,0,0,29,0,0,0,0,2,0,100802,103366,99773,108887,103360,98407,0
360000,1,1,0,0,0,0,1,0,39,-2,-2,-2,-2,-2,-2,-34123,31556,-5715,3401,4373,972,0
50000,1,0,0,0,0,0,1,0,21,0,0,0,0,0,0,-789,-827,5076,5729,8442,7887,0
